,AttorneyUno,Total Hours,Ethnicities,Imprisoned,Male,Female,OtherGender,Juvenile,Family and Children,Individual Rights,Housing and Homelessness,"Work, Employment and Unemployment",Other,Health and Disability,Consumer Financial Questions,Income Maintenance,Education,"Family, Divorce, and Custody",Housing or Property,Debts and Purchases,Civil and Constitutional Rights,Wills and Inheritance,Work,Personal Injury
3254,AE87E8FF-03BF-4808-A11D-FC9D1C4BA80B,2.2,['Caucasian'],0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3255,AEABAE79-ED46-4C78-A9C3-B24969B8332D,1.9000000000000001,"['Caucasian', ""I'd rather not answer""]",0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3256,AED4AF85-B907-48AD-8D6B-2B2282243AF6,0.3,"['Caucasian,Other']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,AEF0D5F0-FD7F-416B-B9E6-C85D4E1F601F,2.2,['Not Hispanic or Latino'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,CE92EEC7-864F-46E5-8466-22FCCB578ECD,1.0,"['Caucasian', 'African American', 'Caucasian,Latino or Hispanic']",0.0,2.0,9.0,1.0,0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
3259,EF6E795A-887D-4BC5-BDBE-5B1AFADFA9E5,8.6,"['', 'African American', 'Caucasian']",0.0,1.0,1.0,22.0,0.0,9.0,0.0,1.0,0.0,14.0,3.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,0.0,3.0,0.0
3260,D166DBB1-81A5-41FC-9A22-80E5D4AC09A1,0.7,"['Caucasian', 'Caucasian,Latino or Hispanic', 'Asian,Other']",0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
3261,CB3B5965-853F-4F5A-931C-92287BDB167D,30.0,"['Caucasian', 'Not Hispanic or Latino', 'Latino or Hispanic']",0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0
3262,B8B9B2BA-3CCC-4336-9C65-73FA09199A98,0.4,"['Caucasian', 'Latino or Hispanic', 'Caucasian,Other']",0.0,2.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,AFB33CF0-5435-4613-8EFA-B85C56D000C7,0.2,"['African American', 'Latino or Hispanic', ""I'd rather not answer""]",0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,AFB6AE28-DBB8-4EC1-B2D3-DF380EAB0884,1.3,"['Caucasian', ""I'd rather not answer"", 'Caucasian,Other']",0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0
3265,AFDD0E8C-4072-46A6-B9AC-BFD9EA044A13,2.25,['Not Hispanic or Latino'],0.0,3.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0
3266,B02F486E-812F-4D28-9DCA-162A2E46EC94,2.2,"['Caucasian', 'African American,Caucasian,Latino or Hispanic', 'African American,Other']",0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3267,B09F7423-5160-4B50-BA9C-ABD486149824,3.6,"['Caucasian', 'African American', '']",0.0,1.0,6.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,0.0
3268,B0A90658-91CD-4E6C-BFF4-E3A157911510,0.2,['Not Hispanic or Latino'],0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3269,B0C1E577-785A-458D-8BC7-A50AAEC43CD3,0.2,['Caucasian'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3270,B0E02E98-DC93-4166-9DF2-B14E05A3E1A7,0.4,"['Caucasian', '']",0.0,1.0,5.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0
3271,B0E7556B-E210-46F7-A382-3798D410C7AE,0.8,"['Caucasian', 'Caucasian,Other']",0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3272,B10BE107-0B1E-4FA0-92C4-D1C182918013,0.3,"['African American', ""I'd rather not answer""]",0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3273,C34A900E-E623-46B5-A876-7B3A7C7B4A89,2.3000000000000003,"['Caucasian', 'African American', 'Other']",0.0,6.0,22.0,2.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0
3274,B1541392-7B44-4A3D-9584-D2CDF65BEB05,1.6,"['Caucasian', 'African American', 'African American,Caucasian,Native American or Alaska Native']",0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3275,B1A1688A-4F87-4137-B0F2-3CB862ABE22C,1.0,"['Caucasian', 'African', '']",0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3276,B1C00115-9B9F-4E2D-8CFD-C92677525DC9,1.0,"[""I'd rather not answer"", 'Latino or Hispanic']",0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3277,B1ED2264-8B8B-46B1-84BA-DD11D1792376,0.3,['Hispanic or Latino'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,B2279E99-763B-475E-8442-3B452E0E1B62,1.0,['Caucasian'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,B2362093-E86A-4212-96D9-92BA5EC08D8C,1.1,"['Caucasian', 'Not Hispanic or Latino', ""I'd rather not answer""]",0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0
3280,B23F8766-8E78-4097-BA17-F48720EDFF1A,1.0,"['Latino or Hispanic', 'Caucasian']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3281,B2490C87-C866-4140-99AC-4093EE690758,1.2000000000000002,['Caucasian'],0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3282,B257982D-74D4-4868-B205-1A5D352ED625,0.2,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,B2881BFB-26CD-43DC-BEDA-0DD8AB2802BD,3.0,"['', 'Caucasian']",0.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0
3284,B29A1A65-8796-4C3A-8565-6CD402D22759,0.4,"['Caucasian', '']",0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
3285,B2E421F5-4443-4F22-B8AB-D58CF583C6B4,1.0,"['Caucasian', 'African American', 'African American,East Indian']",0.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0
3286,B31DEC2B-425C-4805-A5E2-27C06385AA24,0.3,"['African American,Latino or Hispanic']",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,B32E5B73-B1C6-42B4-A853-ED7A85E13F9D,2.0,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,B36CEC2B-92AA-4E6C-A240-A04A473EDEC6,0.3,[''],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289,B3719DD0-C4B8-4C94-948A-A7AA32580D67,0.1,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3290,B3A1FF88-0D35-461C-8B79-43034884EC09,0.5,['Latino or Hispanic'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3291,B3DAF83A-B48F-40A6-977B-0424921D5B33,2.0,"['Caucasian', 'Latino or Hispanic']",0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,C9C4FDB3-00CF-4C29-90B5-1A6D46CD57FF,3.9,"['Caucasian', ""I'd rather not answer"", 'African American']",0.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
3293,CB030BB1-3A12-4163-A28B-76574EA95AE7,10.2,"['Caucasian', '', 'Asian']",0.0,6.0,8.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0
3294,FF214CAA-0A19-4562-9E18-77B5D1D8E719,0.6,"[""I'd rather not answer"", 'Caucasian', 'Caucasian,Other']",0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
3295,B409F279-C40D-4DF6-AFAA-1B4056C39A79,2.0,"['', 'African American']",0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3296,B41A11ED-1A37-450E-9A9A-EFF8C705E9C8,0.5,"['African American', ""I'd rather not answer""]",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3297,B4429D4E-D64B-4820-9A7B-0DC0EAC4EC52,0.5,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3298,B46698B8-73C1-4FE0-BF1C-EF1B88CE8480,0.2,['African American'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3299,B475ACE8-DBD7-45BB-BF16-750415687CD1,1.8,"['Caucasian', '', 'Latino or Hispanic']",0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
3300,B49AF3C6-5C99-43BE-B7D4-478763183CBC,2.4,"['Caucasian', 'Latino or Hispanic', '']",0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3301,B4A36F1E-C894-4569-A0B6-A6BDC7C79337,1.5,"['African American', 'Caucasian']",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,B4ADB5AE-49DC-485A-98FF-A58D0B0365E7,1.2,"['Latino or Hispanic', 'Caucasian']",0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,B4C22CB8-6812-4C7D-9F1E-1D14A7206183,1.9,"['African American', '', 'Caucasian,Latino or Hispanic']",0.0,2.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0
3304,B4CF5686-6257-44BF-84CD-132272DFBEFB,0.5,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,B4FA244C-ADAC-48DD-A7FD-6B31FFF32083,2.0,"['Latino or Hispanic', 'Caucasian', 'African American']",0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,B5172B9C-6B00-433A-9B94-F5DA91297EEF,0.2,[''],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3307,B541605B-6062-4D1B-85F7-474D60B25792,0.30000000000000004,['Caucasian'],0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,B5433C0F-2F35-42E5-A933-280B0F88FA4F,0.5,"['Caucasian', 'African American']",0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3309,B561990F-95E1-46D7-8153-4CACF85C6727,3.0,"['African American', 'Caucasian']",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,B568C222-9607-41C6-A178-4D9D15F1AFEA,0.5,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,B5A3027E-609F-437A-A119-4B00B431C664,0.8999999999999999,['Hispanic or Latino'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,B5B58CB9-FD0A-467F-86F5-E5E4652884D0,9.3,"[""I'd rather not answer"", 'African American', '']",0.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3313,B5B60517-90DF-46D7-AF84-FA0C14D3B5DB,0.7,"['African American', 'Caucasian']",0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3314,B5B71614-25E2-471E-AD00-22CFFE9751AF,1.9,"['Caucasian', 'African American', ""I'd rather not answer""]",0.0,4.0,6.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,B5C991A2-8F11-4260-A800-774DAC180A5D,3.6,"['Caucasian,Slavic']",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,C9CA5F59-726A-4447-A18F-F386A4B11717,3.3,"['Caucasian', 'African American', '']",0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3317,B6121B09-61F2-4E18-B496-C75931827850,0.8,"['Caucasian', ""I'd rather not answer"", 'Other']",0.0,3.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
3318,B621AA52-97FC-46CA-863B-8FE0DC39D370,0.5,"['Caucasian', 'African American', 'East Indian']",0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0
3319,B65513FC-F0E0-4658-8806-AE9DE1FF2A07,0.8,"['African American', 'Caucasian']",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3320,B66DADFE-E277-4A2C-9761-2E9D9BBAA8D2,1.0,['Asian'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,B671011C-4059-47E3-889E-0C00008CDE66,0.4,['Caucasian'],0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,B672BA55-327C-4C50-B829-D3C46AF42555,2.0,['African American'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3323,C19B40B9-7310-4248-BE27-41CC413FE421,2.3,"['African American', 'Other', 'Caucasian,Latino or Hispanic']",0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
3324,DE447810-4E7C-44DF-8DF5-742C026EB432,5.5,"['Caucasian', 'Other', 'Latino or Hispanic']",0.0,7.0,4.0,1.0,0.0,1.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3325,F519C685-6F7F-4822-8BDE-8B5A2F0EB044,0.30000000000000004,"['Caucasian', 'Latino or Hispanic', '']",0.0,4.0,8.0,1.0,0.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0
3326,BBE7CEEC-28D3-4189-A5C9-02A44D56C2A4,3.6,"['Caucasian', 'Caucasian,Other', 'Latino or Hispanic']",0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3327,B6A69CA6-6610-422C-BD81-FE6BC4A13090,27.5,"['Caucasian', 'African American', 'Asian']",0.0,4.0,9.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,2.0,0.0
3328,B6B25C3F-25AA-4C13-BBE0-6AC532898DCC,1.8,"['Caucasian', 'Latino or Hispanic', 'Not Hispanic or Latino']",0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3329,FC40AA8C-4828-4E67-B390-882B7A3A60CD,0.2,"['Caucasian', ""I'd rather not answer"", '']",0.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
3330,B6BF1966-0418-448C-B37F-DBF115B0AA33,1.4,['Not Hispanic or Latino'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,D9D593B0-2C16-473F-A617-ABA0A9D13E27,2.1,"['Latino or Hispanic', 'Native Hawaiian / Pacific Islander', 'Caucasian,Latino or Hispanic']",0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3332,BE645DBA-29D4-4D6B-B68C-72FA0B321601,0.2,"[""I'd rather not answer"", 'Not Hispanic or Latino']",0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,B7225DEB-F519-4998-A76B-07BDC1A59998,2.5,"['Caucasian', 'Other']",0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,B7344AD0-79FC-4E36-B8BE-ABD577890F7F,0.1,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,B77C45B3-70E1-4DFC-B149-5C736B782658,3.1,"['Caucasian', 'Asian', 'African American']",0.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3336,F0B2FC62-C752-4337-9E2E-FC85CF4ACE5E,1.6,['African American'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3337,B7C39B8E-BA04-4761-9641-CCC11F6593B1,0.5,['Not Hispanic or Latino'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,B7CAD0BA-455B-44FA-A279-8FF8FF20F1D6,1.0,['Not Hispanic or Latino'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3339,B8144BEF-5B61-4E4E-A58E-40E0A012EFD9,0.3,['Caucasian'],0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,B82A49EA-EDE1-4291-8AF4-AFD9B5458A0C,0.1,[''],0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3341,B82C7C76-A2AC-41A8-AD27-B305ACE77323,1.1,['Caucasian'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3342,B85061E4-65BE-45CA-87B2-A3B9F122AE22,1.7000000000000002,"['Caucasian,Other', 'Not Hispanic or Latino']",0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,B85B4221-A43B-406E-8334-9D92830F87EB,0.7,"['', 'Caucasian']",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
3344,B887D70B-B0AB-4C2F-9F77-24818E92F73A,8.7,['Caucasian'],0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3345,B8983DBF-7888-45EB-8BCD-913EB1F65F3B,0.2,['Caucasian'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3346,D6A07BC6-6455-4FBD-B6FD-E4C4AA903127,1.4000000000000001,"['Caucasian', 'African American']",0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3347,B8BB5AD2-1448-43ED-9CA0-75609847D282,0.2,"['Caucasian,Latino or Hispanic']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3348,B8E7DB31-69EC-4623-B396-DD1D4128AD90,2.1,"['Latino or Hispanic', 'Caucasian', ""I'd rather not answer""]",0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0
3349,B8FCE630-16BB-4679-ADDF-E42441AA1B75,2.2,"['Not Hispanic or Latino', ""I'd rather not answer""]",0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,B97417B5-E4E0-4879-94DC-754599725FFC,4.0,['Not Hispanic or Latino'],0.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3351,B98140D2-5357-485D-A386-90FFD80D5A31,0.3,['Caucasian'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,B9910623-8304-44D9-92BF-73522334AC18,1.3,['African American'],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3353,B9A38180-89E9-4A12-8F4E-DF250C7FD0B4,0.30000000000000004,['Not Hispanic or Latino'],0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354,B9BC162C-D14B-4AA7-8507-2C7EE8C80179,3.5,[''],0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
